codigo_producto,fecha,hora,cantidad_vendida,precio,canal,promocion
PROD014,2025-10-16,16:14,1,48.23,tienda,sin_promocion
PROD002,2025-10-16,16:27,3,80.9,tienda,sin_promocion
PROD001,2025-10-16,16:43,4,156.98,telefono,sin_promocion
PROD004,2025-10-16,16:54,3,181.26,tienda,sin_promocion
PROD006,2025-10-16,17:27,1,86.42,tienda,combo
PROD007,2025-10-17,07:33,4,62.25,tienda,sin_promocion
PROD011,2025-10-17,07:53,1,545.61,telefono,sin_promocion
PROD014,2025-10-17,09:14,1,46.71,tienda,15%_desc
PROD005,2025-10-17,09:28,3,348.66,telefono,sin_promocion
PROD014,2025-10-17,09:28,1,45.6,tienda,sin_promocion
PROD008,2025-10-17,09:36,1,133.48,tienda,sin_promocion
PROD009,2025-10-17,09:38,1,431.31,tienda,sin_promocion
PROD014,2025-10-17,09:46,1,47.98,tienda,sin_promocion
PROD001,2025-10-17,09:50,1,140.31,tienda,sin_promocion
PROD006,2025-10-17,09:54,1,90.49,telefono,sin_promocion
PROD009,2025-10-17,10:30,4,460.66,tienda,sin_promocion
PROD009,2025-10-17,10:30,2,485.74,tienda,sin_promocion
PROD015,2025-10-17,10:30,1,56.37,tienda,sin_promocion
PROD002,2025-10-17,11:15,3,84.36,online,2x1
PROD007,2025-10-17,11:29,5,70.19,tienda,sin_promocion
PROD006,2025-10-17,12:25,2,99.12,tienda,sin_promocion
PROD004,2025-10-17,14:04,1,190.19,online,sin_promocion
PROD009,2025-10-17,15:09,2,457.58,tienda,sin_promocion
PROD015,2025-10-17,15:29,7,55.18,online,2x1
PROD014,2025-10-17,15:32,1,41.1,tienda,sin_promocion
PROD010,2025-10-17,15:38,4,211.12,telefono,sin_promocion
PROD015,2025-10-17,15:55,1,64.86,telefono,sin_promocion
PROD007,2025-10-17,16:09,1,70.37,telefono,sin_promocion
PROD007,2025-10-17,16:21,2,68.74,telefono,sin_promocion
PROD009,2025-10-17,17:33,3,438.69,online,sin_promocion
PROD008,2025-10-18,07:53,3,130.74,online,sin_promocion
PROD015,2025-10-18,08:49,1,58.26,tienda,sin_promocion
PROD003,2025-10-18,09:49,3,215.43,tienda,sin_promocion
PROD004,2025-10-18,09:51,1,169.74,tienda,sin_promocion
PROD008,2025-10-18,09:55,8,137.43,telefono,sin_promocion
PROD015,2025-10-18,10:10,1,63.08,tienda,sin_promocion
PROD007,2025-10-18,10:20,1,65.95,telefono,sin_promocion
PROD014,2025-10-18,10:34,1,45.92,telefono,sin_promocion
PROD009,2025-10-18,10:35,2,475.25,tienda,sin_promocion
PROD003,2025-10-18,11:12,1,232.27,telefono,sin_promocion
PROD004,2025-10-18,11:29,1,189.61,tienda,sin_promocion
PROD008,2025-10-18,12:47,5,140.0,tienda,sin_promocion
PROD013,2025-10-18,12:57,1,408.9,online,sin_promocion
PROD001,2025-10-18,13:00,5,142.55,tienda,sin_promocion
PROD006,2025-10-18,13:15,1,90.82,tienda,sin_promocion
PROD003,2025-10-18,13:41,1,224.19,tienda,sin_promocion
PROD011,2025-10-18,13:41,5,502.36,tienda,sin_promocion
PROD003,2025-10-18,14:06,1,228.13,online,sin_promocion
PROD001,2025-10-18,14:32,1,143.51,tienda,sin_promocion
PROD009,2025-10-18,14:39,1,463.52,tienda,combo
PROD015,2025-10-18,14:59,10,56.76,tienda,sin_promocion
PROD008,2025-10-18,15:16,2,132.69,online,combo
PROD002,2025-10-18,15:31,4,79.27,tienda,sin_promocion
PROD004,2025-10-18,15:46,5,179.27,telefono,sin_promocion
PROD004,2025-10-18,15:48,1,177.02,telefono,sin_promocion
PROD009,2025-10-18,15:50,2,453.49,tienda,sin_promocion
PROD011,2025-10-18,15:56,1,470.23,tienda,combo
PROD015,2025-10-18,16:01,1,59.33,telefono,sin_promocion
PROD015,2025-10-18,16:12,1,56.47,tienda,sin_promocion
PROD003,2025-10-18,16:23,1,204.38,tienda,sin_promocion
PROD006,2025-10-18,16:34,1,92.52,online,10%_desc
PROD002,2025-10-18,16:40,3,83.98,online,sin_promocion
PROD007,2025-10-18,16:52,1,60.47,tienda,sin_promocion
PROD012,2025-10-18,16:54,1,165.3,telefono,sin_promocion
PROD004,2025-10-18,17:53,1,175.45,tienda,sin_promocion
PROD005,2025-10-19,07:01,3,349.83,tienda,sin_promocion
PROD007,2025-10-19,07:08,1,61.35,tienda,sin_promocion
PROD006,2025-10-19,07:20,1,97.97,tienda,sin_promocion
PROD002,2025-10-19,07:27,1,92.58,telefono,sin_promocion
PROD001,2025-10-19,09:13,1,164.55,telefono,sin_promocion
PROD014,2025-10-19,09:40,1,46.21,tienda,sin_promocion
PROD002,2025-10-19,09:54,4,80.73,tienda,10%_desc
PROD013,2025-10-19,10:12,1,397.74,tienda,sin_promocion
PROD002,2025-10-19,11:03,1,86.64,tienda,sin_promocion
PROD006,2025-10-19,11:05,4,93.48,tienda,sin_promocion
PROD011,2025-10-19,12:21,1,571.66,tienda,sin_promocion
PROD010,2025-10-19,12:25,1,192.9,tienda,sin_promocion
PROD009,2025-10-19,12:40,1,409.32,tienda,sin_promocion
PROD002,2025-10-19,12:56,1,84.51,online,sin_promocion
PROD003,2025-10-19,13:11,1,205.68,tienda,sin_promocion
PROD014,2025-10-19,13:34,1,42.57,online,sin_promocion
PROD009,2025-10-19,13:42,1,458.17,tienda,sin_promocion
PROD011,2025-10-19,13:42,1,478.04,online,sin_promocion
PROD013,2025-10-19,13:52,1,413.53,online,sin_promocion
PROD005,2025-10-19,14:01,3,369.83,tienda,sin_promocion
PROD011,2025-10-19,14:08,1,558.82,tienda,sin_promocion
PROD001,2025-10-19,15:01,1,135.22,telefono,sin_promocion
PROD005,2025-10-19,15:02,1,352.76,telefono,sin_promocion
PROD006,2025-10-19,15:08,1,101.78,telefono,combo
PROD015,2025-10-19,15:13,1,65.08,tienda,sin_promocion
PROD008,2025-10-19,15:18,3,140.06,tienda,sin_promocion
PROD015,2025-10-19,15:57,9,59.72,tienda,sin_promocion
PROD010,2025-10-19,16:28,1,219.71,tienda,sin_promocion
PROD011,2025-10-19,17:41,1,470.64,tienda,combo
PROD015,2025-10-19,17:54,3,56.43,tienda,sin_promocion
PROD009,2025-10-19,18:27,1,438.73,tienda,sin_promocion
PROD007,2025-10-20,08:20,1,69.27,tienda,sin_promocion
PROD003,2025-10-20,08:49,1,234.36,tienda,sin_promocion
PROD001,2025-10-20,09:43,2,143.26,tienda,sin_promocion
PROD001,2025-10-20,09:48,1,164.16,online,sin_promocion
PROD014,2025-10-20,09:58,1,43.97,telefono,sin_promocion
PROD002,2025-10-20,10:05,5,93.46,tienda,sin_promocion
PROD001,2025-10-20,10:57,1,147.04,telefono,sin_promocion
PROD009,2025-10-20,11:10,1,434.05,tienda,sin_promocion
PROD014,2025-10-20,11:20,1,49.49,tienda,10%_desc
PROD002,2025-10-20,12:00,1,78.22,telefono,sin_promocion
PROD012,2025-10-20,13:39,1,181.85,tienda,combo
PROD003,2025-10-20,14:02,1,224.47,tienda,sin_promocion
PROD001,2025-10-20,14:14,1,154.81,tienda,combo
PROD005,2025-10-20,14:22,1,383.15,tienda,sin_promocion
PROD001,2025-10-20,14:27,1,152.55,online,sin_promocion
PROD005,2025-10-20,14:42,1,378.57,tienda,sin_promocion
PROD002,2025-10-20,14:57,2,80.78,tienda,sin_promocion
PROD005,2025-10-20,14:58,3,343.85,tienda,sin_promocion
PROD009,2025-10-20,15:12,1,428.82,telefono,sin_promocion
PROD001,2025-10-20,15:25,1,152.74,tienda,sin_promocion
PROD005,2025-10-20,16:37,3,362.08,online,sin_promocion
PROD005,2025-10-20,16:41,5,370.17,online,sin_promocion
PROD006,2025-10-20,16:49,1,100.58,tienda,sin_promocion
PROD007,2025-10-20,16:49,8,69.1,telefono,sin_promocion
PROD002,2025-10-20,17:53,1,88.43,tienda,2x1
PROD001,2025-10-20,17:56,2,143.16,online,sin_promocion
PROD012,2025-10-21,07:10,1,157.56,online,15%_desc
PROD001,2025-10-21,07:15,1,161.25,tienda,sin_promocion
PROD015,2025-10-21,07:32,2,55.79,telefono,2x1
PROD014,2025-10-21,07:55,2,46.65,tienda,sin_promocion
PROD007,2025-10-21,08:01,1,65.78,tienda,15%_desc
PROD003,2025-10-21,09:20,7,235.84,online,sin_promocion
PROD010,2025-10-21,09:21,3,198.07,tienda,sin_promocion
PROD009,2025-10-21,09:39,1,410.73,tienda,sin_promocion
PROD010,2025-10-21,10:45,2,197.21,tienda,15%_desc
PROD009,2025-10-21,11:53,1,421.31,tienda,sin_promocion
PROD015,2025-10-21,12:51,1,65.21,online,10%_desc
PROD007,2025-10-21,13:17,2,65.97,tienda,sin_promocion
PROD003,2025-10-21,13:27,6,214.29,online,sin_promocion
PROD008,2025-10-21,14:04,2,141.82,tienda,sin_promocion
PROD008,2025-10-21,14:27,1,135.31,online,sin_promocion
PROD009,2025-10-21,15:21,3,425.93,telefono,sin_promocion
PROD002,2025-10-21,15:40,5,86.28,online,sin_promocion
PROD013,2025-10-21,15:54,1,347.27,tienda,sin_promocion
PROD010,2025-10-21,16:51,1,196.3,telefono,15%_desc
PROD009,2025-10-21,16:55,1,405.61,tienda,sin_promocion
PROD004,2025-10-21,18:34,1,173.29,telefono,sin_promocion
PROD002,2025-10-21,18:53,1,83.96,tienda,sin_promocion
PROD007,2025-10-22,08:18,1,62.66,tienda,sin_promocion
PROD015,2025-10-22,08:33,5,65.95,tienda,10%_desc
PROD011,2025-10-22,09:02,2,563.9,tienda,sin_promocion
PROD010,2025-10-22,09:06,2,198.29,tienda,sin_promocion
PROD009,2025-10-22,09:31,3,414.39,tienda,sin_promocion
PROD001,2025-10-22,09:52,1,149.72,telefono,2x1
PROD014,2025-10-22,10:10,1,48.62,tienda,sin_promocion
PROD015,2025-10-22,10:25,2,63.87,online,sin_promocion
PROD001,2025-10-22,10:38,1,139.66,tienda,sin_promocion
PROD009,2025-10-22,10:41,1,433.23,tienda,15%_desc
PROD011,2025-10-22,10:42,1,552.62,telefono,sin_promocion
PROD015,2025-10-22,11:48,1,62.32,tienda,sin_promocion
PROD013,2025-10-22,13:13,7,413.46,telefono,sin_promocion
PROD011,2025-10-22,14:58,1,555.13,tienda,10%_desc
PROD014,2025-10-22,15:02,6,46.76,tienda,sin_promocion
PROD014,2025-10-22,15:17,2,48.08,tienda,sin_promocion
PROD001,2025-10-22,15:50,1,148.44,tienda,sin_promocion
PROD010,2025-10-22,16:47,1,200.33,telefono,sin_promocion
PROD007,2025-10-22,16:58,1,65.36,tienda,sin_promocion
PROD014,2025-10-22,18:43,1,46.94,telefono,sin_promocion
PROD009,2025-10-22,18:49,3,466.56,tienda,sin_promocion
PROD001,2025-10-23,09:25,3,146.4,online,sin_promocion
PROD001,2025-10-23,09:42,2,163.01,telefono,sin_promocion
PROD004,2025-10-23,10:01,1,185.36,online,sin_promocion
PROD001,2025-10-23,10:09,1,145.24,online,sin_promocion
PROD011,2025-10-23,10:09,1,510.77,tienda,sin_promocion
PROD013,2025-10-23,10:10,1,373.55,tienda,sin_promocion
PROD010,2025-10-23,10:24,1,202.7,tienda,sin_promocion
PROD007,2025-10-23,10:55,1,67.98,telefono,sin_promocion
PROD011,2025-10-23,11:05,1,470.23,online,sin_promocion
PROD005,2025-10-23,11:24,2,384.94,online,sin_promocion
PROD002,2025-10-23,11:39,6,88.75,telefono,sin_promocion
PROD005,2025-10-23,12:02,1,347.2,telefono,sin_promocion
PROD002,2025-10-23,13:00,1,82.98,tienda,sin_promocion
PROD005,2025-10-23,13:29,1,340.45,tienda,sin_promocion
PROD001,2025-10-23,13:35,1,139.83,tienda,sin_promocion
PROD007,2025-10-23,14:03,5,61.09,tienda,sin_promocion
PROD004,2025-10-23,14:28,3,194.77,tienda,sin_promocion
PROD013,2025-10-23,14:30,1,367.74,tienda,sin_promocion
PROD014,2025-10-23,14:44,6,48.13,tienda,10%_desc
PROD007,2025-10-23,15:23,2,66.87,tienda,2x1
PROD012,2025-10-23,16:12,1,183.53,online,sin_promocion
PROD005,2025-10-23,16:13,2,380.93,tienda,sin_promocion
PROD011,2025-10-23,17:39,1,565.03,tienda,sin_promocion
PROD001,2025-10-23,17:42,7,156.64,tienda,sin_promocion
PROD004,2025-10-23,18:30,2,195.1,tienda,sin_promocion
PROD003,2025-10-24,09:08,1,236.37,online,2x1
PROD004,2025-10-24,09:09,1,182.98,online,sin_promocion
PROD003,2025-10-24,09:31,1,212.02,tienda,sin_promocion
PROD010,2025-10-24,09:33,2,180.28,online,sin_promocion
PROD004,2025-10-24,09:39,5,166.39,telefono,sin_promocion
PROD004,2025-10-24,09:45,7,196.25,tienda,sin_promocion
PROD015,2025-10-24,10:25,6,58.39,tienda,sin_promocion
PROD007,2025-10-24,10:28,1,60.9,tienda,sin_promocion
PROD011,2025-10-24,10:36,1,495.29,telefono,sin_promocion
PROD002,2025-10-24,10:40,3,81.95,telefono,sin_promocion
PROD007,2025-10-24,10:44,3,60.11,telefono,sin_promocion
PROD003,2025-10-24,11:01,1,233.67,telefono,2x1
PROD015,2025-10-24,11:47,2,63.01,tienda,10%_desc
PROD004,2025-10-24,11:49,1,165.15,tienda,sin_promocion
PROD003,2025-10-24,13:21,1,199.78,telefono,sin_promocion
PROD001,2025-10-24,14:05,1,161.59,tienda,15%_desc
PROD001,2025-10-24,14:37,1,152.16,tienda,combo
PROD011,2025-10-24,15:00,1,569.63,telefono,sin_promocion
PROD003,2025-10-24,15:17,2,201.67,tienda,sin_promocion
PROD011,2025-10-24,15:22,1,561.88,tienda,sin_promocion
PROD001,2025-10-24,15:24,1,149.31,telefono,sin_promocion
PROD003,2025-10-24,15:24,3,215.09,telefono,sin_promocion
PROD013,2025-10-24,15:34,1,417.93,tienda,sin_promocion
PROD005,2025-10-24,15:40,1,352.05,tienda,sin_promocion
PROD013,2025-10-24,15:56,1,377.08,online,sin_promocion
PROD002,2025-10-24,16:01,1,87.07,tienda,sin_promocion
PROD003,2025-10-24,16:26,3,229.12,tienda,sin_promocion
PROD010,2025-10-24,16:38,1,196.49,tienda,sin_promocion
PROD003,2025-10-25,08:20,5,220.48,tienda,sin_promocion
PROD002,2025-10-25,08:26,2,84.84,online,sin_promocion
PROD006,2025-10-25,08:52,1,100.9,tienda,sin_promocion
PROD001,2025-10-25,09:04,1,163.59,telefono,sin_promocion
PROD014,2025-10-25,09:13,1,42.57,tienda,sin_promocion
PROD007,2025-10-25,09:33,2,68.89,tienda,sin_promocion
PROD012,2025-10-25,10:02,2,165.17,tienda,sin_promocion
PROD001,2025-10-25,10:19,1,159.89,online,sin_promocion
PROD009,2025-10-25,10:31,1,410.75,tienda,sin_promocion
PROD009,2025-10-25,10:41,1,430.46,tienda,sin_promocion
PROD001,2025-10-25,12:06,1,135.49,tienda,sin_promocion
PROD014,2025-10-25,12:25,1,42.42,tienda,sin_promocion
PROD003,2025-10-25,12:35,1,212.99,telefono,sin_promocion
PROD003,2025-10-25,12:36,1,240.7,tienda,sin_promocion
PROD003,2025-10-25,13:45,2,224.08,tienda,sin_promocion
PROD008,2025-10-25,14:06,1,141.36,tienda,sin_promocion
PROD008,2025-10-25,14:13,2,120.75,tienda,sin_promocion
PROD010,2025-10-25,14:22,1,193.53,tienda,sin_promocion
PROD003,2025-10-25,14:29,1,224.51,online,sin_promocion
PROD008,2025-10-25,14:49,3,140.65,tienda,sin_promocion
PROD011,2025-10-25,15:14,1,492.88,tienda,sin_promocion
PROD009,2025-10-25,15:35,1,407.29,tienda,sin_promocion
PROD010,2025-10-25,15:41,3,211.59,telefono,sin_promocion
PROD003,2025-10-25,15:44,1,208.27,online,sin_promocion
PROD004,2025-10-25,15:45,1,167.15,telefono,10%_desc
PROD004,2025-10-25,15:52,2,184.34,tienda,sin_promocion
PROD009,2025-10-25,16:01,1,416.15,online,sin_promocion
PROD015,2025-10-25,16:10,2,64.02,telefono,sin_promocion
PROD001,2025-10-25,16:27,1,148.05,online,sin_promocion
PROD002,2025-10-25,16:39,3,78.57,tienda,sin_promocion
PROD014,2025-10-25,17:01,4,45.09,tienda,combo
PROD015,2025-10-25,18:07,10,61.81,tienda,sin_promocion
PROD004,2025-10-26,07:36,1,194.05,telefono,sin_promocion
PROD009,2025-10-26,07:42,1,429.48,online,sin_promocion
PROD013,2025-10-26,08:54,1,402.7,tienda,sin_promocion
PROD012,2025-10-26,08:56,4,159.0,tienda,sin_promocion
PROD009,2025-10-26,09:18,3,437.76,tienda,sin_promocion
PROD014,2025-10-26,09:20,6,47.09,telefono,sin_promocion
PROD009,2025-10-26,09:55,1,455.69,online,sin_promocion
PROD002,2025-10-26,10:02,1,83.09,tienda,sin_promocion
PROD005,2025-10-26,10:04,1,358.15,online,sin_promocion
PROD013,2025-10-26,10:16,2,413.02,telefono,sin_promocion
PROD015,2025-10-26,10:31,1,55.73,tienda,sin_promocion
PROD013,2025-10-26,10:52,1,373.84,tienda,sin_promocion
PROD004,2025-10-26,10:55,6,174.02,tienda,sin_promocion
PROD008,2025-10-26,11:42,2,118.64,telefono,sin_promocion
PROD008,2025-10-26,12:02,1,129.93,telefono,sin_promocion
PROD006,2025-10-26,12:07,1,102.97,telefono,sin_promocion
PROD003,2025-10-26,12:53,3,228.35,tienda,sin_promocion
PROD005,2025-10-26,12:59,3,315.0,tienda,sin_promocion
PROD004,2025-10-26,13:38,1,189.14,online,sin_promocion
PROD007,2025-10-26,14:01,1,67.64,tienda,sin_promocion
PROD014,2025-10-26,14:09,1,48.01,online,sin_promocion
PROD005,2025-10-26,14:13,5,360.2,online,sin_promocion
PROD006,2025-10-26,15:11,1,85.77,tienda,sin_promocion
PROD009,2025-10-26,15:23,1,447.07,tienda,sin_promocion
PROD011,2025-10-26,15:27,1,476.99,tienda,15%_desc
PROD009,2025-10-26,15:46,1,454.59,tienda,sin_promocion
PROD014,2025-10-26,16:14,10,45.69,telefono,sin_promocion
PROD006,2025-10-26,17:49,1,86.16,tienda,combo
PROD007,2025-10-27,07:07,1,58.81,tienda,sin_promocion
PROD014,2025-10-27,07:30,2,43.53,telefono,sin_promocion
PROD001,2025-10-27,07:52,4,140.73,tienda,sin_promocion
PROD007,2025-10-27,08:05,1,61.92,online,sin_promocion
PROD008,2025-10-27,08:12,1,120.83,tienda,sin_promocion
PROD001,2025-10-27,08:43,1,149.74,tienda,sin_promocion
PROD014,2025-10-27,09:26,1,41.1,tienda,sin_promocion
PROD004,2025-10-27,09:37,1,193.06,telefono,sin_promocion
PROD006,2025-10-27,09:43,1,88.44,telefono,sin_promocion
PROD003,2025-10-27,09:46,2,234.55,tienda,combo
PROD006,2025-10-27,09:49,2,92.66,tienda,sin_promocion
PROD001,2025-10-27,10:04,1,142.6,online,sin_promocion
PROD008,2025-10-27,10:07,1,130.64,tienda,sin_promocion
PROD010,2025-10-27,10:09,1,206.68,online,2x1
PROD011,2025-10-27,10:15,1,533.2,tienda,sin_promocion
PROD007,2025-10-27,10:28,2,64.95,telefono,sin_promocion
PROD009,2025-10-27,10:55,1,448.24,tienda,sin_promocion
PROD007,2025-10-27,11:40,2,65.57,tienda,combo
PROD003,2025-10-27,13:02,6,212.21,tienda,sin_promocion
PROD011,2025-10-27,13:03,1,546.25,tienda,sin_promocion
PROD006,2025-10-27,13:11,2,102.64,tienda,sin_promocion
PROD006,2025-10-27,13:14,1,99.06,telefono,sin_promocion
PROD008,2025-10-27,13:30,3,118.74,telefono,sin_promocion
PROD013,2025-10-27,14:41,1,408.26,tienda,sin_promocion
PROD014,2025-10-27,14:58,1,43.27,online,sin_promocion
PROD015,2025-10-27,14:59,8,57.26,tienda,sin_promocion
PROD004,2025-10-27,15:17,5,187.1,tienda,sin_promocion
PROD011,2025-10-27,15:25,1,514.78,telefono,sin_promocion
PROD001,2025-10-27,15:48,2,151.17,tienda,sin_promocion
PROD014,2025-10-27,16:17,1,44.04,tienda,sin_promocion
PROD001,2025-10-27,16:21,6,146.63,tienda,sin_promocion
PROD002,2025-10-27,18:01,1,82.96,online,sin_promocion
PROD013,2025-10-28,07:15,1,343.31,online,sin_promocion
PROD007,2025-10-28,07:23,1,60.38,tienda,sin_promocion
PROD014,2025-10-28,07:55,3,45.98,tienda,sin_promocion
PROD004,2025-10-28,08:02,1,192.5,tienda,sin_promocion
PROD013,2025-10-28,08:09,1,382.56,tienda,sin_promocion
PROD003,2025-10-28,08:16,1,224.66,tienda,sin_promocion
PROD004,2025-10-28,08:30,1,177.74,tienda,2x1
PROD014,2025-10-28,08:45,1,42.73,tienda,sin_promocion
PROD005,2025-10-28,09:09,1,316.61,tienda,sin_promocion
PROD008,2025-10-28,09:24,3,131.86,tienda,combo
PROD008,2025-10-28,09:27,1,123.63,tienda,sin_promocion
PROD006,2025-10-28,09:58,1,89.69,tienda,sin_promocion
PROD015,2025-10-28,10:13,2,54.88,online,sin_promocion
PROD014,2025-10-28,10:32,1,45.04,tienda,2x1
PROD010,2025-10-28,10:39,1,182.09,telefono,sin_promocion
PROD003,2025-10-28,11:04,1,206.31,online,sin_promocion
PROD014,2025-10-28,11:18,1,44.65,telefono,sin_promocion
PROD007,2025-10-28,11:38,11,69.91,online,sin_promocion
PROD010,2025-10-28,11:54,1,181.45,tienda,10%_desc
PROD001,2025-10-28,12:22,1,164.17,tienda,sin_promocion
PROD010,2025-10-28,12:39,1,207.81,tienda,15%_desc
PROD001,2025-10-28,13:42,1,154.77,telefono,sin_promocion
PROD002,2025-10-28,13:45,1,85.73,tienda,sin_promocion
PROD015,2025-10-28,13:48,1,57.02,online,sin_promocion
PROD007,2025-10-28,14:13,1,61.33,tienda,sin_promocion
PROD005,2025-10-28,14:15,1,331.13,tienda,sin_promocion
PROD004,2025-10-28,14:32,1,182.43,tienda,combo
PROD005,2025-10-28,14:51,3,349.04,tienda,sin_promocion
PROD010,2025-10-28,15:17,1,214.84,tienda,sin_promocion
PROD006,2025-10-28,15:54,2,97.19,tienda,sin_promocion
PROD006,2025-10-28,16:28,1,89.55,tienda,combo
PROD013,2025-10-28,16:52,1,401.52,tienda,sin_promocion
PROD014,2025-10-28,16:56,1,45.23,online,sin_promocion
PROD004,2025-10-28,17:13,1,163.44,telefono,2x1
PROD003,2025-10-28,17:23,2,208.81,tienda,sin_promocion
PROD003,2025-10-28,17:40,1,208.87,tienda,sin_promocion
PROD005,2025-10-28,18:13,1,352.92,tienda,sin_promocion
PROD006,2025-10-28,18:27,7,100.5,tienda,sin_promocion
PROD008,2025-10-29,07:00,1,142.77,tienda,combo
PROD013,2025-10-29,07:50,2,354.92,tienda,sin_promocion
PROD010,2025-10-29,08:14,1,212.6,tienda,sin_promocion
PROD002,2025-10-29,08:29,3,78.72,online,sin_promocion
PROD014,2025-10-29,08:53,1,46.01,tienda,sin_promocion
PROD001,2025-10-29,09:09,1,135.49,tienda,sin_promocion
PROD011,2025-10-29,10:09,1,524.2,tienda,10%_desc
PROD011,2025-10-29,10:21,1,484.56,tienda,sin_promocion
PROD001,2025-10-29,10:28,2,160.96,telefono,sin_promocion
PROD010,2025-10-29,10:54,1,211.34,online,sin_promocion
PROD008,2025-10-29,10:59,5,134.49,tienda,sin_promocion
PROD002,2025-10-29,11:18,2,82.86,tienda,sin_promocion
PROD003,2025-10-29,12:22,1,212.58,tienda,sin_promocion
PROD002,2025-10-29,12:38,2,81.5,telefono,sin_promocion
PROD007,2025-10-29,12:39,1,63.49,tienda,15%_desc
PROD010,2025-10-29,13:26,1,209.7,tienda,sin_promocion
PROD004,2025-10-29,13:48,3,180.5,telefono,sin_promocion
PROD008,2025-10-29,13:54,2,129.19,online,sin_promocion
PROD010,2025-10-29,14:03,1,218.08,tienda,sin_promocion
PROD006,2025-10-29,14:21,1,98.05,tienda,sin_promocion
PROD013,2025-10-29,14:21,1,349.6,online,2x1
PROD001,2025-10-29,14:23,1,135.72,tienda,sin_promocion
PROD008,2025-10-29,14:40,6,134.29,tienda,sin_promocion
PROD004,2025-10-29,15:22,1,184.38,tienda,2x1
PROD011,2025-10-29,15:30,1,569.75,tienda,sin_promocion
PROD007,2025-10-29,15:36,2,61.02,telefono,sin_promocion
PROD013,2025-10-29,15:43,1,394.11,telefono,sin_promocion
PROD010,2025-10-29,15:59,1,206.52,telefono,sin_promocion
PROD004,2025-10-29,16:03,2,162.89,tienda,sin_promocion
PROD011,2025-10-29,16:59,1,567.66,tienda,sin_promocion
PROD002,2025-10-30,08:02,3,90.8,telefono,sin_promocion
PROD014,2025-10-30,08:04,1,49.35,online,sin_promocion
PROD012,2025-10-30,09:00,3,181.48,tienda,sin_promocion
PROD011,2025-10-30,09:02,1,491.07,telefono,sin_promocion
PROD007,2025-10-30,09:40,3,63.19,tienda,sin_promocion
PROD012,2025-10-30,09:54,2,165.72,online,sin_promocion
PROD007,2025-10-30,10:16,1,63.91,tienda,sin_promocion
PROD014,2025-10-30,10:23,1,41.38,online,sin_promocion
PROD008,2025-10-30,10:29,3,142.07,tienda,sin_promocion
PROD011,2025-10-30,10:51,1,551.54,tienda,sin_promocion
PROD012,2025-10-30,10:59,2,183.73,tienda,sin_promocion
PROD007,2025-10-30,11:32,11,66.35,online,sin_promocion
PROD008,2025-10-30,12:13,1,120.84,telefono,sin_promocion
PROD008,2025-10-30,12:28,2,123.88,online,sin_promocion
PROD001,2025-10-30,12:51,1,162.91,telefono,sin_promocion
PROD001,2025-10-30,12:59,1,156.27,online,sin_promocion
PROD001,2025-10-30,13:09,3,156.68,tienda,sin_promocion
PROD001,2025-10-30,13:38,1,141.71,tienda,sin_promocion
PROD002,2025-10-30,13:50,1,88.56,tienda,15%_desc
PROD008,2025-10-30,13:56,3,130.75,tienda,sin_promocion
PROD001,2025-10-30,14:09,1,156.1,tienda,2x1
PROD008,2025-10-30,14:21,2,117.47,tienda,sin_promocion
PROD011,2025-10-30,14:49,1,530.43,tienda,sin_promocion
PROD001,2025-10-30,15:51,3,148.58,online,sin_promocion
PROD001,2025-10-30,16:27,1,147.3,online,sin_promocion
PROD008,2025-10-30,16:59,1,129.05,online,sin_promocion
PROD015,2025-10-30,17:11,1,55.36,tienda,combo
